0.116;0.002;0.042;0.024;0.088;0.004;0.012;0.010;0.076;0.036;0.040;0.040;0.044;0.084;0.068;0.026;0.000;0.038;0.062;0.040;0.020;0.000;0.034;0.000;0.028;0.066;pl
0.156;0.008;0.052;0.060;0.126;0.004;0.022;0.002;0.064;0.008;0.000;0.028;0.058;0.048;0.096;0.024;0.010;0.048;0.074;0.052;0.048;0.008;0.000;0.002;0.000;0.002;pt
0.068;0.016;0.054;0.044;0.096;0.024;0.014;0.032;0.090;0.000;0.006;0.036;0.026;0.080;0.088;0.022;0.000;0.044;0.084;0.088;0.036;0.012;0.018;0.000;0.022;0.000;en
0.092;0.006;0.044;0.022;0.102;0.004;0.028;0.014;0.074;0.030;0.042;0.024;0.014;0.068;0.086;0.024;0.000;0.034;0.060;0.038;0.030;0.000;0.054;0.000;0.038;0.072;pl
0.070;0.010;0.038;0.032;0.196;0.008;0.028;0.014;0.080;0.000;0.000;0.056;0.020;0.086;0.056;0.022;0.012;0.052;0.076;0.072;0.052;0.012;0.000;0.008;0.000;0.000;fr
0.114;0.010;0.054;0.058;0.120;0.006;0.018;0.010;0.082;0.000;0.000;0.066;0.024;0.072;0.098;0.020;0.004;0.052;0.084;0.032;0.050;0.008;0.000;0.004;0.002;0.012;es
0.120;0.012;0.032;0.042;0.154;0.002;0.016;0.014;0.066;0.002;0.000;0.056;0.016;0.080;0.082;0.034;0.012;0.068;0.074;0.056;0.046;0.000;0.002;0.004;0.006;0.004;es
0.128;0.008;0.060;0.040;0.136;0.018;0.022;0.012;0.094;0.000;0.000;0.040;0.038;0.078;0.066;0.020;0.008;0.060;0.042;0.072;0.026;0.022;0.000;0.000;0.000;0.010;it
0.128;0.004;0.064;0.036;0.116;0.014;0.020;0.002;0.078;0.000;0.000;0.046;0.016;0.076;0.104;0.026;0.004;0.074;0.084;0.050;0.038;0.010;0.000;0.004;0.002;0.004;es
0.082;0.004;0.032;0.024;0.102;0.008;0.016;0.022;0.078;0.008;0.060;0.062;0.038;0.074;0.082;0.024;0.000;0.038;0.048;0.052;0.036;0.004;0.032;0.000;0.024;0.050;pl
0.076;0.004;0.032;0.056;0.200;0.012;0.008;0.004;0.050;0.002;0.002;0.080;0.026;0.068;0.048;0.034;0.008;0.056;0.082;0.060;0.070;0.010;0.000;0.010;0.002;0.000;fr
0.106;0.008;0.072;0.024;0.100;0.002;0.020;0.016;0.072;0.018;0.016;0.030;0.028;0.090;0.082;0.040;0.000;0.034;0.046;0.040;0.016;0.000;0.030;0.000;0.032;0.078;pl
0.110;0.006;0.036;0.056;0.084;0.008;0.030;0.010;0.130;0.000;0.000;0.044;0.016;0.090;0.134;0.012;0.012;0.056;0.050;0.048;0.034;0.010;0.000;0.002;0.002;0.020;it
0.066;0.008;0.034;0.040;0.114;0.024;0.014;0.066;0.050;0.000;0.000;0.042;0.026;0.072;0.092;0.026;0.002;0.076;0.084;0.092;0.032;0.006;0.022;0.000;0.008;0.004;en
0.128;0.016;0.052;0.016;0.120;0.002;0.012;0.014;0.082;0.000;0.000;0.064;0.018;0.074;0.104;0.038;0.002;0.070;0.062;0.064;0.030;0.024;0.000;0.000;0.000;0.008;it
0.086;0.032;0.038;0.048;0.102;0.028;0.028;0.036;0.070;0.000;0.002;0.052;0.024;0.084;0.094;0.016;0.002;0.054;0.076;0.060;0.032;0.002;0.014;0.002;0.018;0.000;en
0.106;0.012;0.044;0.044;0.144;0.012;0.006;0.004;0.056;0.002;0.000;0.070;0.040;0.080;0.102;0.024;0.006;0.064;0.082;0.044;0.046;0.000;0.000;0.000;0.008;0.004;es
0.060;0.012;0.046;0.030;0.078;0.002;0.010;0.014;0.086;0.014;0.044;0.028;0.034;0.064;0.102;0.028;0.000;0.054;0.054;0.040;0.042;0.000;0.068;0.000;0.032;0.058;pl
0.080;0.008;0.048;0.048;0.114;0.002;0.026;0.012;0.074;0.030;0.012;0.034;0.036;0.046;0.084;0.022;0.000;0.048;0.046;0.048;0.032;0.000;0.048;0.000;0.026;0.076;pl
0.114;0.012;0.042;0.028;0.082;0.000;0.018;0.010;0.076;0.032;0.042;0.024;0.032;0.056;0.090;0.016;0.000;0.048;0.058;0.042;0.018;0.000;0.040;0.000;0.036;0.084;pl
0.134;0.012;0.064;0.064;0.138;0.008;0.020;0.002;0.062;0.004;0.000;0.080;0.032;0.060;0.064;0.022;0.008;0.042;0.064;0.042;0.048;0.006;0.000;0.000;0.014;0.010;es
0.090;0.010;0.040;0.048;0.130;0.024;0.024;0.056;0.076;0.000;0.004;0.052;0.014;0.074;0.068;0.014;0.000;0.044;0.068;0.108;0.022;0.008;0.010;0.002;0.012;0.002;en
0.172;0.010;0.034;0.078;0.118;0.014;0.016;0.004;0.086;0.000;0.000;0.024;0.052;0.050;0.084;0.028;0.008;0.050;0.072;0.036;0.042;0.012;0.000;0.002;0.000;0.008;pt
0.082;0.010;0.040;0.026;0.136;0.016;0.022;0.044;0.086;0.000;0.006;0.058;0.018;0.070;0.052;0.036;0.006;0.066;0.064;0.082;0.044;0.008;0.010;0.006;0.012;0.000;en
0.114;0.010;0.050;0.054;0.142;0.016;0.006;0.006;0.060;0.000;0.000;0.030;0.040;0.078;0.120;0.018;0.010;0.068;0.064;0.056;0.038;0.018;0.000;0.000;0.000;0.002;pt
0.060;0.008;0.030;0.026;0.180;0.012;0.010;0.002;0.062;0.000;0.000;0.046;0.036;0.090;0.066;0.032;0.008;0.084;0.094;0.080;0.056;0.012;0.000;0.004;0.002;0.000;fr
0.098;0.008;0.028;0.058;0.184;0.004;0.012;0.006;0.080;0.002;0.000;0.050;0.026;0.060;0.062;0.032;0.012;0.048;0.052;0.050;0.114;0.008;0.000;0.002;0.000;0.004;fr
0.130;0.004;0.058;0.056;0.136;0.010;0.020;0.004;0.056;0.000;0.000;0.074;0.024;0.068;0.080;0.030;0.004;0.058;0.088;0.042;0.046;0.008;0.000;0.000;0.004;0.000;es
0.098;0.016;0.038;0.050;0.112;0.014;0.008;0.030;0.078;0.000;0.000;0.062;0.026;0.052;0.072;0.028;0.004;0.060;0.094;0.082;0.030;0.012;0.018;0.000;0.016;0.000;en
0.092;0.004;0.050;0.030;0.076;0.000;0.010;0.010;0.088;0.016;0.016;0.044;0.034;0.044;0.098;0.056;0.000;0.050;0.048;0.048;0.026;0.000;0.070;0.000;0.036;0.054;pl
0.142;0.016;0.050;0.052;0.122;0.020;0.020;0.000;0.070;0.000;0.000;0.022;0.034;0.058;0.120;0.036;0.004;0.074;0.058;0.050;0.036;0.014;0.000;0.002;0.000;0.000;pt
0.080;0.016;0.032;0.042;0.116;0.034;0.018;0.044;0.064;0.000;0.004;0.036;0.026;0.086;0.080;0.014;0.000;0.072;0.064;0.088;0.036;0.014;0.028;0.002;0.004;0.000;en
0.118;0.002;0.046;0.040;0.090;0.002;0.014;0.018;0.090;0.026;0.022;0.026;0.034;0.082;0.090;0.022;0.000;0.040;0.040;0.030;0.014;0.000;0.056;0.000;0.034;0.064;pl
0.120;0.002;0.054;0.018;0.124;0.004;0.012;0.002;0.104;0.000;0.000;0.082;0.022;0.084;0.086;0.038;0.010;0.050;0.046;0.064;0.040;0.018;0.000;0.000;0.000;0.020;it
0.102;0.004;0.060;0.038;0.118;0.006;0.016;0.016;0.130;0.000;0.000;0.072;0.034;0.066;0.086;0.024;0.004;0.052;0.064;0.054;0.022;0.012;0.000;0.000;0.000;0.020;it
0.090;0.014;0.050;0.042;0.096;0.002;0.022;0.020;0.090;0.022;0.020;0.030;0.018;0.058;0.050;0.050;0.000;0.046;0.056;0.036;0.030;0.000;0.048;0.000;0.038;0.072;pl
0.126;0.008;0.056;0.034;0.100;0.004;0.016;0.006;0.128;0.000;0.000;0.084;0.030;0.066;0.074;0.026;0.012;0.062;0.064;0.056;0.028;0.004;0.000;0.000;0.000;0.016;it
0.094;0.012;0.044;0.026;0.102;0.024;0.018;0.038;0.076;0.000;0.008;0.032;0.016;0.098;0.092;0.020;0.002;0.068;0.072;0.080;0.016;0.010;0.042;0.002;0.004;0.004;en
0.090;0.006;0.028;0.050;0.176;0.014;0.016;0.004;0.058;0.000;0.000;0.068;0.026;0.054;0.046;0.020;0.004;0.064;0.136;0.048;0.064;0.016;0.002;0.006;0.000;0.004;fr
0.108;0.014;0.030;0.034;0.104;0.024;0.016;0.034;0.076;0.002;0.010;0.042;0.034;0.080;0.080;0.024;0.000;0.076;0.058;0.094;0.018;0.010;0.024;0.000;0.008;0.000;en
0.084;0.010;0.038;0.034;0.126;0.020;0.020;0.030;0.060;0.000;0.006;0.028;0.014;0.068;0.090;0.026;0.002;0.092;0.082;0.092;0.024;0.012;0.030;0.002;0.010;0.000;en
0.174;0.004;0.042;0.062;0.122;0.016;0.004;0.020;0.058;0.002;0.004;0.022;0.030;0.064;0.072;0.038;0.006;0.068;0.092;0.040;0.038;0.014;0.002;0.000;0.000;0.006;pt
0.098;0.018;0.028;0.032;0.136;0.024;0.012;0.074;0.062;0.000;0.000;0.046;0.026;0.050;0.074;0.016;0.000;0.064;0.070;0.098;0.014;0.008;0.032;0.000;0.016;0.002;en
0.070;0.008;0.024;0.034;0.102;0.032;0.034;0.032;0.080;0.002;0.006;0.034;0.032;0.080;0.092;0.020;0.000;0.088;0.080;0.084;0.020;0.002;0.024;0.000;0.018;0.002;en
0.106;0.012;0.072;0.024;0.104;0.006;0.010;0.018;0.108;0.000;0.000;0.074;0.024;0.064;0.110;0.026;0.018;0.068;0.048;0.038;0.048;0.018;0.000;0.000;0.000;0.004;it
0.074;0.006;0.028;0.040;0.182;0.008;0.006;0.006;0.064;0.000;0.000;0.052;0.032;0.078;0.046;0.046;0.008;0.086;0.070;0.078;0.066;0.004;0.000;0.008;0.010;0.002;fr
0.084;0.004;0.040;0.038;0.110;0.030;0.016;0.034;0.068;0.000;0.000;0.058;0.024;0.056;0.088;0.018;0.002;0.100;0.060;0.072;0.034;0.026;0.028;0.000;0.010;0.000;en
0.164;0.008;0.030;0.078;0.118;0.004;0.020;0.000;0.080;0.000;0.000;0.020;0.030;0.052;0.082;0.032;0.014;0.072;0.076;0.056;0.048;0.008;0.000;0.002;0.000;0.006;pt
0.070;0.010;0.020;0.032;0.170;0.002;0.018;0.012;0.070;0.000;0.000;0.052;0.024;0.086;0.056;0.018;0.012;0.064;0.098;0.096;0.078;0.002;0.000;0.008;0.002;0.000;fr
0.102;0.004;0.060;0.026;0.068;0.002;0.018;0.010;0.088;0.026;0.034;0.044;0.028;0.058;0.080;0.026;0.000;0.026;0.054;0.042;0.032;0.002;0.056;0.000;0.040;0.074;pl
0.140;0.020;0.034;0.070;0.150;0.006;0.018;0.000;0.042;0.002;0.000;0.062;0.038;0.080;0.068;0.028;0.002;0.046;0.074;0.054;0.060;0.000;0.000;0.000;0.004;0.002;es
0.108;0.016;0.056;0.046;0.106;0.004;0.008;0.008;0.108;0.000;0.000;0.070;0.014;0.078;0.098;0.028;0.008;0.062;0.048;0.064;0.048;0.016;0.000;0.002;0.000;0.004;it
0.124;0.004;0.028;0.052;0.116;0.010;0.016;0.008;0.116;0.000;0.004;0.072;0.034;0.068;0.072;0.034;0.008;0.058;0.064;0.058;0.040;0.004;0.000;0.000;0.000;0.010;it
0.098;0.012;0.066;0.030;0.134;0.026;0.010;0.046;0.076;0.000;0.000;0.040;0.022;0.058;0.060;0.028;0.000;0.070;0.058;0.092;0.024;0.006;0.018;0.008;0.018;0.000;en
0.124;0.008;0.062;0.056;0.118;0.002;0.012;0.012;0.066;0.004;0.000;0.034;0.026;0.052;0.132;0.028;0.008;0.064;0.072;0.040;0.046;0.024;0.000;0.002;0.002;0.006;pt
0.106;0.008;0.020;0.056;0.158;0.016;0.016;0.002;0.080;0.000;0.002;0.052;0.030;0.086;0.054;0.024;0.006;0.064;0.090;0.074;0.042;0.010;0.000;0.002;0.002;0.000;fr
0.110;0.006;0.026;0.038;0.092;0.004;0.018;0.002;0.076;0.030;0.032;0.040;0.038;0.070;0.088;0.036;0.000;0.044;0.056;0.044;0.018;0.000;0.042;0.000;0.030;0.060;pl
0.078;0.006;0.028;0.038;0.128;0.040;0.014;0.046;0.040;0.000;0.004;0.056;0.018;0.068;0.088;0.026;0.000;0.052;0.078;0.100;0.024;0.018;0.040;0.000;0.010;0.000;en
0.118;0.016;0.058;0.060;0.146;0.014;0.012;0.008;0.076;0.000;0.000;0.044;0.040;0.090;0.064;0.016;0.000;0.050;0.076;0.054;0.046;0.004;0.000;0.002;0.006;0.000;es
0.112;0.012;0.046;0.068;0.128;0.010;0.010;0.008;0.086;0.000;0.000;0.062;0.030;0.078;0.086;0.030;0.002;0.062;0.074;0.030;0.044;0.006;0.008;0.004;0.002;0.002;es
0.088;0.018;0.032;0.028;0.090;0.000;0.012;0.006;0.090;0.022;0.030;0.058;0.040;0.058;0.090;0.040;0.000;0.034;0.046;0.040;0.024;0.000;0.044;0.000;0.048;0.062;pl
0.098;0.014;0.042;0.034;0.122;0.026;0.018;0.054;0.076;0.004;0.008;0.038;0.012;0.066;0.066;0.016;0.002;0.086;0.034;0.110;0.024;0.014;0.016;0.002;0.014;0.004;en
0.086;0.006;0.050;0.032;0.088;0.016;0.024;0.012;0.098;0.000;0.000;0.046;0.018;0.088;0.070;0.048;0.004;0.072;0.090;0.068;0.046;0.006;0.020;0.004;0.008;0.000;en
0.114;0.008;0.070;0.032;0.144;0.006;0.014;0.008;0.108;0.000;0.000;0.068;0.020;0.084;0.076;0.022;0.014;0.052;0.048;0.050;0.040;0.010;0.000;0.000;0.000;0.012;it
0.080;0.006;0.046;0.028;0.104;0.030;0.018;0.028;0.100;0.000;0.002;0.042;0.036;0.082;0.080;0.028;0.002;0.066;0.074;0.082;0.030;0.012;0.008;0.004;0.012;0.000;en
0.098;0.014;0.054;0.036;0.116;0.028;0.010;0.054;0.050;0.002;0.004;0.026;0.028;0.066;0.082;0.022;0.000;0.066;0.074;0.068;0.028;0.020;0.028;0.004;0.022;0.000;en
0.094;0.014;0.034;0.034;0.138;0.028;0.014;0.044;0.062;0.000;0.004;0.038;0.034;0.066;0.056;0.020;0.002;0.052;0.080;0.118;0.024;0.002;0.020;0.004;0.016;0.002;en
0.090;0.000;0.026;0.052;0.122;0.008;0.032;0.010;0.112;0.000;0.000;0.058;0.028;0.066;0.114;0.020;0.006;0.072;0.042;0.096;0.032;0.012;0.000;0.000;0.000;0.002;it
0.108;0.016;0.044;0.024;0.140;0.006;0.016;0.010;0.118;0.000;0.000;0.042;0.020;0.074;0.072;0.048;0.002;0.064;0.050;0.070;0.034;0.030;0.002;0.000;0.002;0.008;it
0.150;0.004;0.054;0.060;0.100;0.012;0.016;0.000;0.060;0.000;0.000;0.040;0.044;0.052;0.104;0.030;0.012;0.058;0.084;0.048;0.056;0.010;0.000;0.002;0.000;0.004;pt
0.088;0.004;0.070;0.022;0.110;0.026;0.028;0.050;0.082;0.000;0.004;0.058;0.020;0.066;0.068;0.018;0.004;0.062;0.064;0.064;0.038;0.008;0.036;0.002;0.008;0.000;en
0.132;0.010;0.044;0.040;0.116;0.008;0.024;0.008;0.068;0.002;0.000;0.078;0.022;0.062;0.090;0.016;0.004;0.086;0.082;0.058;0.036;0.010;0.000;0.000;0.002;0.002;es
0.098;0.004;0.038;0.040;0.136;0.014;0.010;0.040;0.080;0.000;0.012;0.054;0.022;0.048;0.040;0.052;0.006;0.064;0.078;0.096;0.036;0.008;0.016;0.006;0.002;0.000;en
0.108;0.006;0.062;0.044;0.116;0.010;0.014;0.012;0.114;0.000;0.000;0.082;0.030;0.068;0.102;0.024;0.012;0.044;0.060;0.050;0.026;0.012;0.000;0.000;0.000;0.004;it
0.086;0.000;0.018;0.044;0.220;0.006;0.006;0.014;0.038;0.002;0.000;0.082;0.014;0.046;0.038;0.028;0.012;0.076;0.104;0.076;0.072;0.010;0.000;0.006;0.002;0.000;fr
0.066;0.004;0.048;0.044;0.196;0.006;0.004;0.008;0.056;0.000;0.000;0.036;0.034;0.070;0.074;0.044;0.008;0.076;0.096;0.050;0.058;0.010;0.000;0.002;0.010;0.000;fr
0.084;0.012;0.062;0.026;0.078;0.000;0.014;0.018;0.090;0.026;0.054;0.042;0.020;0.042;0.088;0.046;0.000;0.042;0.048;0.038;0.024;0.000;0.048;0.000;0.032;0.066;pl
0.104;0.014;0.034;0.022;0.096;0.002;0.016;0.004;0.098;0.018;0.036;0.034;0.038;0.068;0.090;0.022;0.000;0.036;0.052;0.032;0.028;0.000;0.052;0.000;0.038;0.066;pl
0.106;0.008;0.054;0.058;0.130;0.018;0.012;0.008;0.090;0.000;0.000;0.098;0.020;0.040;0.088;0.028;0.014;0.054;0.052;0.056;0.044;0.014;0.000;0.000;0.000;0.008;it
0.092;0.022;0.036;0.032;0.078;0.026;0.028;0.040;0.104;0.000;0.010;0.042;0.042;0.082;0.066;0.018;0.000;0.074;0.062;0.078;0.028;0.004;0.018;0.000;0.018;0.000;en
0.144;0.004;0.064;0.060;0.116;0.006;0.022;0.002;0.066;0.000;0.000;0.044;0.026;0.080;0.086;0.040;0.008;0.064;0.060;0.044;0.050;0.004;0.002;0.000;0.006;0.002;es
0.090;0.008;0.024;0.044;0.098;0.030;0.020;0.026;0.080;0.000;0.008;0.032;0.014;0.086;0.070;0.026;0.004;0.088;0.076;0.074;0.038;0.006;0.046;0.000;0.010;0.002;en
0.112;0.010;0.048;0.026;0.110;0.002;0.010;0.012;0.084;0.022;0.032;0.052;0.022;0.056;0.090;0.028;0.000;0.030;0.048;0.046;0.026;0.000;0.040;0.000;0.034;0.060;pl
0.070;0.002;0.026;0.034;0.152;0.002;0.006;0.018;0.066;0.000;0.000;0.048;0.024;0.106;0.096;0.038;0.010;0.066;0.070;0.086;0.058;0.014;0.000;0.002;0.006;0.000;fr
0.092;0.026;0.026;0.028;0.106;0.020;0.024;0.050;0.092;0.000;0.002;0.046;0.022;0.064;0.074;0.016;0.002;0.054;0.092;0.072;0.032;0.026;0.010;0.008;0.014;0.002;en
0.120;0.012;0.064;0.056;0.146;0.026;0.008;0.004;0.084;0.000;0.000;0.044;0.054;0.048;0.100;0.028;0.002;0.048;0.068;0.042;0.018;0.016;0.000;0.008;0.000;0.004;pt
0.148;0.006;0.060;0.054;0.134;0.010;0.020;0.002;0.070;0.004;0.000;0.072;0.040;0.078;0.080;0.006;0.008;0.046;0.070;0.030;0.044;0.008;0.000;0.006;0.004;0.000;es
0.146;0.006;0.040;0.060;0.136;0.020;0.022;0.002;0.068;0.000;0.000;0.030;0.040;0.032;0.080;0.034;0.012;0.058;0.096;0.054;0.052;0.006;0.000;0.006;0.000;0.000;pt
0.096;0.004;0.032;0.034;0.128;0.024;0.020;0.038;0.064;0.000;0.002;0.028;0.016;0.062;0.098;0.020;0.002;0.094;0.072;0.092;0.026;0.014;0.030;0.000;0.004;0.000;en
0.110;0.006;0.048;0.034;0.084;0.002;0.018;0.006;0.086;0.020;0.020;0.042;0.042;0.048;0.094;0.036;0.000;0.056;0.038;0.046;0.028;0.000;0.062;0.000;0.022;0.052;pl
0.130;0.010;0.034;0.060;0.156;0.010;0.016;0.004;0.066;0.002;0.002;0.070;0.030;0.060;0.082;0.026;0.010;0.052;0.070;0.042;0.044;0.014;0.000;0.002;0.006;0.002;es
0.110;0.012;0.040;0.050;0.144;0.006;0.020;0.010;0.066;0.000;0.000;0.074;0.026;0.078;0.076;0.032;0.000;0.056;0.098;0.048;0.038;0.004;0.000;0.004;0.008;0.000;es
0.076;0.004;0.074;0.024;0.124;0.012;0.014;0.014;0.156;0.000;0.000;0.066;0.026;0.092;0.086;0.022;0.012;0.068;0.028;0.056;0.028;0.010;0.000;0.000;0.000;0.008;it
0.112;0.004;0.040;0.036;0.104;0.004;0.012;0.008;0.098;0.000;0.000;0.078;0.050;0.076;0.096;0.022;0.008;0.040;0.058;0.072;0.060;0.014;0.000;0.000;0.000;0.008;it
0.092;0.008;0.040;0.042;0.118;0.016;0.014;0.032;0.076;0.000;0.008;0.052;0.036;0.076;0.062;0.028;0.004;0.056;0.070;0.086;0.036;0.012;0.014;0.002;0.018;0.002;en
0.102;0.012;0.064;0.020;0.102;0.008;0.016;0.022;0.064;0.014;0.024;0.032;0.026;0.074;0.070;0.026;0.000;0.052;0.040;0.054;0.022;0.000;0.046;0.000;0.030;0.080;pl
0.094;0.020;0.038;0.030;0.102;0.012;0.016;0.012;0.090;0.032;0.028;0.054;0.014;0.064;0.092;0.022;0.000;0.048;0.034;0.042;0.026;0.002;0.034;0.000;0.034;0.060;pl
0.126;0.008;0.048;0.048;0.152;0.014;0.014;0.010;0.058;0.000;0.000;0.022;0.050;0.070;0.096;0.026;0.016;0.050;0.062;0.052;0.048;0.018;0.002;0.002;0.002;0.006;pt
0.072;0.006;0.026;0.012;0.140;0.024;0.016;0.048;0.062;0.002;0.008;0.038;0.050;0.066;0.088;0.012;0.014;0.078;0.080;0.078;0.036;0.014;0.014;0.008;0.008;0.000;en
0.074;0.008;0.030;0.042;0.170;0.010;0.008;0.002;0.066;0.000;0.000;0.060;0.024;0.072;0.060;0.034;0.010;0.064;0.114;0.088;0.050;0.008;0.000;0.000;0.002;0.004;fr
0.056;0.010;0.046;0.030;0.126;0.032;0.024;0.020;0.056;0.002;0.006;0.072;0.030;0.072;0.090;0.030;0.000;0.090;0.080;0.058;0.026;0.000;0.016;0.004;0.012;0.012;en
0.106;0.006;0.048;0.036;0.102;0.002;0.016;0.006;0.090;0.024;0.032;0.030;0.034;0.042;0.084;0.050;0.000;0.046;0.042;0.036;0.036;0.000;0.046;0.000;0.024;0.062;pl
0.108;0.020;0.038;0.042;0.138;0.006;0.010;0.012;0.076;0.008;0.002;0.060;0.020;0.062;0.096;0.034;0.010;0.060;0.082;0.044;0.038;0.008;0.002;0.004;0.014;0.006;es
0.064;0.010;0.032;0.036;0.202;0.006;0.016;0.004;0.062;0.000;0.000;0.060;0.030;0.078;0.054;0.036;0.006;0.082;0.074;0.066;0.060;0.016;0.000;0.004;0.002;0.000;fr
0.156;0.002;0.052;0.058;0.142;0.012;0.018;0.014;0.056;0.000;0.000;0.036;0.044;0.066;0.076;0.024;0.006;0.058;0.076;0.044;0.032;0.024;0.000;0.002;0.000;0.002;pt
0.172;0.010;0.048;0.056;0.134;0.008;0.014;0.012;0.040;0.002;0.000;0.030;0.052;0.060;0.086;0.022;0.008;0.052;0.074;0.036;0.052;0.024;0.000;0.002;0.000;0.006;pt
0.144;0.010;0.052;0.036;0.124;0.008;0.012;0.002;0.066;0.000;0.000;0.024;0.070;0.028;0.106;0.030;0.014;0.058;0.074;0.060;0.050;0.018;0.002;0.006;0.000;0.006;pt
0.090;0.010;0.038;0.022;0.100;0.012;0.030;0.014;0.074;0.030;0.032;0.024;0.032;0.054;0.102;0.024;0.000;0.064;0.064;0.036;0.022;0.002;0.036;0.000;0.024;0.064;pl
0.080;0.014;0.024;0.042;0.124;0.028;0.022;0.030;0.082;0.000;0.008;0.026;0.016;0.078;0.078;0.026;0.002;0.080;0.052;0.096;0.022;0.016;0.020;0.004;0.028;0.002;en
0.104;0.016;0.028;0.024;0.124;0.024;0.020;0.042;0.080;0.002;0.002;0.052;0.022;0.064;0.064;0.032;0.000;0.068;0.088;0.080;0.024;0.004;0.022;0.000;0.012;0.002;en
0.092;0.020;0.032;0.024;0.116;0.020;0.016;0.044;0.054;0.000;0.000;0.042;0.042;0.070;0.082;0.020;0.006;0.054;0.068;0.110;0.042;0.016;0.018;0.002;0.010;0.000;en
0.106;0.008;0.040;0.056;0.134;0.010;0.012;0.012;0.060;0.004;0.000;0.072;0.030;0.076;0.104;0.024;0.006;0.060;0.066;0.048;0.048;0.014;0.000;0.000;0.004;0.006;es
0.078;0.012;0.028;0.052;0.174;0.020;0.004;0.002;0.056;0.002;0.000;0.058;0.028;0.060;0.064;0.028;0.004;0.064;0.104;0.064;0.068;0.010;0.000;0.014;0.004;0.002;fr
0.074;0.004;0.044;0.046;0.192;0.002;0.018;0.014;0.054;0.002;0.000;0.056;0.016;0.066;0.056;0.034;0.012;0.074;0.092;0.064;0.072;0.004;0.000;0.004;0.000;0.000;fr
0.114;0.014;0.032;0.070;0.164;0.008;0.012;0.008;0.068;0.002;0.000;0.066;0.020;0.076;0.082;0.024;0.004;0.068;0.068;0.060;0.024;0.014;0.000;0.000;0.002;0.000;es
0.076;0.006;0.038;0.040;0.192;0.018;0.010;0.010;0.062;0.002;0.002;0.066;0.042;0.052;0.052;0.030;0.004;0.058;0.086;0.062;0.064;0.012;0.000;0.010;0.006;0.000;fr
0.104;0.008;0.064;0.040;0.106;0.004;0.006;0.020;0.074;0.000;0.000;0.062;0.034;0.074;0.092;0.020;0.000;0.056;0.096;0.072;0.024;0.012;0.016;0.000;0.016;0.000;en
0.104;0.008;0.022;0.030;0.122;0.028;0.010;0.044;0.054;0.002;0.000;0.030;0.030;0.074;0.076;0.026;0.000;0.086;0.074;0.106;0.026;0.008;0.026;0.000;0.014;0.000;en
0.156;0.012;0.046;0.060;0.108;0.004;0.016;0.002;0.070;0.008;0.000;0.030;0.042;0.028;0.090;0.036;0.016;0.066;0.082;0.032;0.066;0.020;0.000;0.006;0.000;0.004;pt
0.102;0.010;0.058;0.034;0.100;0.006;0.016;0.014;0.092;0.020;0.030;0.030;0.030;0.048;0.086;0.026;0.000;0.048;0.062;0.026;0.026;0.000;0.046;0.000;0.028;0.062;pl
0.098;0.014;0.028;0.050;0.192;0.008;0.012;0.004;0.064;0.004;0.000;0.054;0.012;0.050;0.046;0.026;0.012;0.070;0.078;0.072;0.074;0.012;0.000;0.012;0.008;0.000;fr
0.124;0.010;0.048;0.048;0.152;0.006;0.022;0.008;0.040;0.000;0.000;0.078;0.026;0.084;0.092;0.024;0.004;0.048;0.074;0.042;0.052;0.004;0.000;0.000;0.010;0.004;es
0.092;0.004;0.054;0.040;0.134;0.004;0.010;0.018;0.136;0.000;0.000;0.058;0.026;0.050;0.074;0.038;0.008;0.080;0.046;0.064;0.040;0.008;0.000;0.000;0.000;0.016;it
0.108;0.008;0.078;0.042;0.110;0.012;0.026;0.004;0.094;0.000;0.000;0.058;0.030;0.066;0.104;0.024;0.002;0.050;0.078;0.044;0.046;0.008;0.000;0.000;0.008;0.000;es
0.150;0.010;0.050;0.058;0.126;0.008;0.026;0.014;0.078;0.000;0.022;0.056;0.048;0.068;0.064;0.016;0.002;0.062;0.058;0.032;0.038;0.002;0.000;0.002;0.008;0.002;es
0.080;0.006;0.046;0.048;0.176;0.010;0.018;0.010;0.064;0.000;0.000;0.058;0.040;0.058;0.050;0.026;0.010;0.072;0.084;0.068;0.060;0.006;0.000;0.010;0.000;0.000;fr
0.096;0.012;0.046;0.030;0.090;0.002;0.026;0.008;0.090;0.014;0.032;0.052;0.024;0.056;0.100;0.024;0.000;0.038;0.050;0.046;0.024;0.000;0.058;0.000;0.028;0.054;pl
0.084;0.002;0.046;0.030;0.058;0.004;0.012;0.012;0.076;0.022;0.040;0.058;0.024;0.060;0.114;0.016;0.000;0.042;0.056;0.050;0.032;0.000;0.064;0.000;0.036;0.062;pl
0.066;0.004;0.010;0.032;0.106;0.014;0.034;0.022;0.104;0.006;0.026;0.056;0.022;0.098;0.078;0.038;0.000;0.078;0.078;0.046;0.024;0.002;0.028;0.004;0.022;0.002;en
0.098;0.006;0.036;0.034;0.106;0.012;0.038;0.012;0.146;0.000;0.000;0.102;0.022;0.068;0.070;0.024;0.010;0.046;0.036;0.062;0.044;0.020;0.000;0.002;0.002;0.004;it
0.158;0.014;0.052;0.054;0.112;0.008;0.018;0.006;0.074;0.002;0.000;0.036;0.042;0.058;0.092;0.020;0.004;0.064;0.080;0.044;0.034;0.018;0.000;0.002;0.000;0.008;pt
